number of adults,number of children,number of weekend nights,number of week nights,car parking space,lead time,repeated,P-C,P-not-C,average price ,special requests,date of reservation,booking_status--converted,total_nights,total_guests,type of meal_Meal Plan 2,type of meal_Meal Plan 3,type of meal_Not Selected,room type_Room_Type 2,room type_Room_Type 3,room type_Room_Type 4,room type_Room_Type 5,room type_Room_Type 6,room type_Room_Type 7,market segment type_Complementary,market segment type_Corporate,market segment type_Offline,market segment type_Online
2,2,2,3,0,41,0,0,0,180.375,0,9/4/2018,1,5,4,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,219,0,0,0,108,0,9/4/2017,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,223,0,0,0,85.5,1,8/15/2018,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,135,0,5/24/2018,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,1,0,0,0,89.25,2,10/17/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,5,0,197,0,0,0,112.32,2,8/23/2018,1,7,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,66,0,0,0,75,0,10/9/2017,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,2,0,5,0,0,0,180.375,2,6/26/2018,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,28,0,0,0,144.8,1,5/20/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,39,0,0,0,118,0,10/3/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,3,0,0,0,125,0,4/16/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,3,0,118,0,0,0,96.78,1,10/27/2018,0,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,0,3,0,30,0,0,0,150.3,0,3/31/2018,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,6,0,0,0,89,0,6/13/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,3,1,61,0,0,0,107.1,0,8/29/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,188,0,0,0,105.3,0,8/13/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,6,1,0,1,65,0,7/26/2018,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,74,0,0,0,87,0,9/18/2017,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,1,2,0,0,49,0,0,0,161.1,1,8/21/2018,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,16,0,0,0,70.72,0,12/22/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,96,0,0,0,94.5,0,7/11/2017,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,68,0,0,0,65,0,9/29/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,40,0,0,0,148.28,2,10/15/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,6,0,0,0,136,1,10/20/2017,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,0,2,0,15,0,0,0,177,0,4/29/2018,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,102,0,0,0,79.2,0,12/5/2018,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,2,5,0,148,0,0,0,138.14,0,8/16/2018,1,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,29,0,0,0,46.67,0,11/14/2017,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,2,0,0,30,0,0,0,109.1,1,9/25/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,149,0,0,0,92.03,0,7/28/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
2,0,1,2,0,66,0,0,0,75,0,10/9/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,1,1,1,6,0,0,0,120,2.5,2/20/2018,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,1,77,0,0,0,140.4,1,8/3/2018,0,7,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,2,0,3,0,66,0,0,0,135,2.5,11/19/2017,0,3,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,2,1,0,96,0,0,0,94.5,0,7/11/2017,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,3,1,0,1,79,1,12/15/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,2,0,289.5,0,0,0,115,0,8/19/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,0,0,0,0,67.58,2,12/21/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,4,0,17,0,0,0,77.25,0,1/25/2018,0,5,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,1,0,0,0,180,0,9/24/2018,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,28,0,0,0,70.04,1,2/26/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,65,0,0,0,79.2,1,11/26/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,86,0,0,0,100,0,9/9/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,2,0,20,0,0,0,108.99,1,10/3/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,289.5,0,0,0,115,1,8/18/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,7,0,0,0,136,2,9/21/2017,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,1,1,4,0,20,0,0,0,159,1,7/25/2018,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,86,0,0,0,90.3,1,4/5/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,57,0,0,0,85.85,1,3/29/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,1,19,0,0,0,96,0,12/16/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,4,0,81,0,0,0,106.95,0,8/28/2018,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,19,1,1,0,90,0,10/6/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,3,0,4,1,0,10,65,1,11/8/2018,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,6,1,1,0,20.975,0,12/10/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,33,0,0,0,105.3,2,10/19/2017,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,188,0,0,0,130,0,6/15/2018,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,14,0,0,0,86,1,3/9/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,4,0,126,0,0,0,180.375,0,8/16/2018,1,4,3,1,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,32,0,0,0,73,0,11/20/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,3,0,15,0,0,0,102,2,12/29/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,144,0,0,0,106.54,1,8/18/2018,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,1,0,24,0,0,0,101,1,6/23/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,4,0,0,0,88,1,8/12/2017,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,12,0,0,0,130,0,10/20/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1,0,0,2,0,192,0,0,0,95,0,6/24/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,86,0,0,0,105,0,9/24/2017,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,37,0,0,0,105,0,10/13/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,1,0,69,0,0,0,99.3,1,4/17/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,0,0,0,0,139,0,8/20/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,208,0,0,0,80.75,0,7/30/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,40,0,0,0,126.9,0,5/7/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,4,0,140,0,0,0,82.73,1,5/25/2018,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,4,0,83,0,0,0,106.38,1,10/31/2018,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,212,0,0,0,78,0,5/20/2018,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,3,9,0,155,0,0,0,135.01,1,8/1/2018,1,12,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,1,0,0,11,0,0,0,180.375,2,9/19/2018,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,3,0,0,0,106,0,12/27/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,1,0,0,0,101,1,4/8/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,1,0,5,1,0,3,95,0,5/30/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,2,5,0,203,0,0,0,85.5,0,10/24/2018,1,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,138,0,0,0,94.5,0,8/22/2017,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,36,0,0,0,96.3,2,10/21/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,2,0,38,0,0,0,180.375,2,5/27/2018,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,2,4,0,69,0,0,0,120,0,6/12/2018,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,50,0,0,0,112.2,0,4/4/2018,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,1,1,0,75,0,0,0,150.3,2,7/2/2018,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,289.5,0,0,0,115,0,7/21/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,117,0,0,0,114.3,0,7/7/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,58,0,0,0,120,0,4/28/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,36,0,0,0,109,1,10/28/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,1,2,2,0,35,0,0,0,125.1,1,6/26/2018,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,188,0,0,0,130,0,6/15/2018,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,131,0,0,0,162,2.5,8/1/2018,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,4,0,14,0,0,0,125.8,0,12/28/2018,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,2,6,0,77,0,0,0,80.75,0,4/8/2018,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,90,0,0,0,51.71,1,3/20/2018,0,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,2,2,5,0,71,0,0,0,180.375,0,4/3/2018,1,7,4,1,0,0,0,0,0,0,1,0,0,0,0,1
1,0,0,4,0,5,0,0,0,114,2,9/8/2017,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,150,0,0,0,70,0,6/16/2018,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,112,0,0,0,120,1,6/2/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,3,0,5,0,0,0,116,1,12/30/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,48,0,0,0,68,0,12/1/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,30,0,0,0,105.3,1,10/14/2017,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,256,0,0,0,115,1,6/15/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,6,0,0,0,108,1,12/12/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,86,0,0,0,104.4,1,10/28/2018,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,0,0,75,0,0,0,72.25,2,11/15/2017,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,46,0,0,0,106.8,1,3/17/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,1,0,44,0,0,0,149.4,0,9/25/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,6,0,0,0,89,0,3/22/2018,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,74,0,0,0,87,0,9/18/2017,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,9,0,0,0,133.33,2,6/21/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,111,0,0,0,60,0,3/23/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,289.5,0,0,0,115,1,10/14/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,3,7,0,18,0,0,0,77.2,0,1/29/2018,0,10,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,231,0,0,0,78.3,2,12/2/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,4,0,7,0,0,0,117,0,12/31/2017,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,4,0,232,0,0,0,91.45,2,12/28/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,221,0,0,0,115.5,2,9/29/2018,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,1,0,116,0,0,0,61,0,2/28/2018,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,3,0,71,0,0,0,120,0,6/14/2018,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,4,0,40,0,0,0,145.98,1,9/26/2018,0,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,289.5,0,0,0,87.3,0,11/21/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,0,0,7,0,0,0,124,1,4/10/2018,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,4,0,83,0,0,0,79.56,0,7/25/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,73,0,0,0,102.6,1,11/17/2018,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,115,0,0,0,99.9,1,7/23/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,5,0,0,0,110.11,1,9/6/2018,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,2,1,3,4,45,1,4/20/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,0,3,0,91,0,0,0,132.3,2,10/20/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,2,0,51,0,0,0,139.28,0,9/3/2018,1,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,1,0,1,0,0,0,125,0,5/31/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,107,0,0,0,111.3,1,8/5/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,48,0,0,0,86.3,1,2/27/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,2,0,19,0,0,0,74.64,0,3/4/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,134,0,0,0,124.2,0,11/13/2018,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,31,0,0,0,126.9,0,3/23/2018,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,28,0,0,0,84.3,2,2/6/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,160,0,0,0,80.1,0,10/29/2018,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,107,0,0,0,120,1,6/10/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3,0,1,1,0,168,0,0,0,159.3,0,9/19/2018,1,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,2,0,102,0,0,0,109,0,10/16/2017,0,2,2,1,0,0,0,0,0,0,0,0,0,0,1,0
3,0,2,5,0,152,0,0,0,130.05,2,7/13/2018,1,7,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,1,0,30,0,0,0,125.1,1,8/19/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,8,0,200,0,0,0,129.54,0,9/20/2018,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,1,2,1,1,15,0,0,0,168,2,6/19/2018,0,3,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,23,0,0,0,89,0,4/18/2018,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,250,0,0,0,95,0,9/26/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,2,0,2,0,204,0,0,0,180.375,1,10/7/2018,1,2,4,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,1,3,0,12,0,0,0,77.57,1,9/7/2017,0,4,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,0,0,111,0,0,0,58,1,3/20/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,0,0,18,0,0,0,85,0,2/22/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,4,0,61,0,0,0,159.3,1,6/1/2018,1,4,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,2,0,15,0,0,0,97,0,2/5/2018,0,3,2,0,0,0,0,0,0,1,0,0,0,1,0,0
2,0,0,2,0,289.5,0,0,0,115,1,10/14/2018,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,116,0,0,0,104.14,1,3/25/2018,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,3,0,70,0,0,0,89.25,0,4/14/2018,1,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,143,0,0,0,96.3,0,8/26/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,2,0,5,0,0,0,95,0,10/25/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,6,15,0,17,0,0,0,75.66,0,12/2/2018,0,21,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,150,0,0,0,90,1,6/16/2018,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,1,0,88,0,0,0,131.4,2,8/19/2018,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,5,0,140,0,0,0,70,0,12/29/2017,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,66,0,0,0,106.5,1,11/10/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,2,0,0,0,116.27,1,7/9/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,0,0,30,0,0,0,109.1,1,9/25/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,82,0,0,0,60,1,12/19/2017,0,3,2,0,0,0,0,0,1,0,0,0,0,0,1,0
1,0,0,1,0,43,0,0,0,75,0,10/13/2017,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,0,1,0,0,0,0,0,97,1,3/17/2018,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2,0,0,4,0,0,0,82.9,1,1/10/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,1,2,0,219,0,0,0,76.67,0,9/4/2017,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1,0,1,3,0,33,0,0,0,143.28,0,11/7/2018,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,2,0,0,0,90,2,8/8/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,5,0,140,0,0,0,70,0,12/29/2017,0,5,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,4,0,49,0,0,0,106.25,1,3/19/2018,0,6,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,5,0,163,0,0,0,96.88,0,9/10/2018,0,7,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,29,0,0,0,118,0,12/31/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,4,0,91,0,0,0,60.5,0,12/30/2017,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0
2,0,0,2,0,112,0,0,0,65.83,1,4/8/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,180,0,0,0,85,0,11/27/2018,1,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,131,0,0,0,132.3,0,10/15/2018,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,1,1,0,66,0,0,0,105.3,1,4/4/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,66,0,0,0,89.75,0,6/20/2018,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1,0,2,0,26,0,0,0,145,2,4/15/2018,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,257,0,0,0,101.5,0,7/1/2017,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,2,3,0,126,0,0,0,130.05,2,7/23/2018,0,5,3,0,0,0,0,0,1,0,0,0,0,0,0,1
3,0,0,2,0,1,0,0,0,179,1,6/14/2018,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,2,0,0,0,109.65,0,10/13/2018,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,1,3,0,0,0,161.33,2,9/15/2018,0,3,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,134,0,0,0,109.65,1,6/5/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,0,0,210,0,0,0,96.3,2,7/31/2018,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,1,0,24,0,0,0,79.2,0,6/13/2018,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,2,5,0,1,0,0,0,88,2,8/8/2017,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,2,0,4,0,0,0,61.5,2,12/26/2017,0,4,2,0,0,1,0,0,0,0,0,0,0,0,1,0
3,0,0,2,0,219,0,0,0,152.99,1,8/30/2018,1,2,3,0,0,0,0,0,0,0,1,0,0,0,0,1
2,0,1,3,0,22,0,0,0,119.25,2.5,9/17/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,1,21,0,0,0,165,1,5/4/2018,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,5,0,128,0,0,0,132.3,0,10/11/2018,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,0,4,0,270,0,0,0,80,0,4/20/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,1,0,0,0,0,0,0,89,0,5/9/2018,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,124,0,0,0,94.5,0,8/8/2017,1,3,2,1,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,4,0,50,0,0,0,64.67,1,11/16/2018,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,2,0,273,0,0,0,109,0,7/17/2017,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,1
1,0,2,4,0,69,0,0,0,120,0,6/12/2018,1,6,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,197,0,0,0,96.3,0,10/29/2018,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,3,0,31,0,0,0,127.94,1,11/5/2018,1,5,2,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,1,1,1,17,0,0,0,67,1,8/22/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2,0,1,3,0,111,0,0,0,72.25,0,10/5/2017,0,4,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,0,3,0,87,0,0,0,97.71,0,6/9/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,1,4,0,3,0,0,0,92.6,1,3/7/2018,1,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,1,0,0,0,94,0,7/7/2018,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0
1,0,0,2,0,40,0,0,0,100.8,2.5,11/4/2017,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,2,0,141,0,0,0,163.8,1,9/23/2018,0,2,3,0,0,0,0,0,1,0,0,0,0,0,0,1
2,0,2,3,0,0,0,0,0,124.2,0,3/20/2018,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,5,0,102,0,0,0,46.66,0,7/29/2017,0,7,2,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,4,7,0,4,0,0,0,106,0,2/14/2018,0,11,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1,0,0,2,0,27,0,0,0,139,1,10/5/2018,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,1,0,14,0,0,0,65,0,4/29/2018,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0
2,0,2,2,0,87,0,0,0,80.75,2,4/9/2018,0,4,2,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,3,0,17,0,0,0,113.33,2,10/1/2017,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,2,1,0,65,0,0,0,80.75,1,10/23/2018,0,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0
